ENSEMBL	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	regulation
ENSG00000181929	650.384772679779	-0.289986496626002	0.166684564464227	-1.73973215551244	0.0819060603053143	0.166504829209929	NotSig
ENSG00000167548	2620.37091644776	0.81901978477643	0.563458958269886	1.4535571273749	0.14606913048405	0.251226600224176	NotSig
ENSG00000167550	13.9990904760137	-0.491362745898546	0.393266437730642	-1.24943981676639	0.211504252895569	0.327687369297448	NotSig
ENSG00000139636	440.003378881847	-0.190698849397376	0.0803226059308491	-2.37416163466548	0.0175888489703881	0.0543807134305985	NotSig
ENSG00000123416	18125.7122433081	-0.391027314388302	0.202654767230816	-1.92952438144688	0.0536657962531698	0.122847898170916	NotSig
ENSG00000167552	25693.7408449283	-0.608510457129336	0.18139518560031	-3.35461194912934	0.000794763874609311	0.00489175328954198	NotSig
ENSG00000167553	4255.20074520256	-0.0798024197197143	0.171795865580786	-0.464518860508827	0.642276050006312	0.730334847365184	NotSig
ENSG00000135406	76.8763062131998	-1.31764883782839	0.281178227917983	-4.68616950745112	2.78365742609728e-06	3.72212587403792e-05	Down
ENSG00000135451	521.375046262105	0.759998895588809	0.189459932148449	4.01139643074147	6.03606558826587e-05	0.000559510064491058	NotSig
ENSG00000186897	9.64532505467053	-1.81637403070587	0.501215186149652	-3.62394053671697	0.000290148339546845	0.00211548453535274	Down
ENSG00000123352	746.196760581528	-0.180487896891511	0.132592748085965	-1.36121997241126	0.173444184322636	0.283590820177198	NotSig
ENSG00000135519	128.237930780503	-0.258878779915336	0.138260337347857	-1.87240089877698	0.0611511607941374	0.134721927456116	NotSig
ENSG00000187778	1552.0103428486	-0.446168298684628	0.165335435267833	-2.69856427306018	0.00696392890263903	0.0269990418169775	NotSig
ENSG00000110844	587.454178121973	0.0188345666499964	0.147894811231787	0.127351098345689	0.898662518872697	0.930266646542566	NotSig
ENSG00000135436	62.6606165044856	-0.0312955665931029	0.211703975935719	-0.147827013898905	0.882479289548752	0.919040220888073	NotSig
ENSG00000161791	421.945783392453	0.63320955296545	0.207521717297569	3.0512929500168	0.0022785814003417	0.0113151832509892	NotSig
ENSG00000139644	2147.64129038675	0.138448246704152	0.10664320470518	1.29823786791572	0.194205609328933	0.308017662847999	NotSig
ENSG00000167566	1942.65126337528	0.0135132699316584	0.169348934885848	0.0797954232234602	0.936399964456997	0.956902690127417	NotSig
ENSG00000186666	117.537348625206	0.00858133745919882	0.170999105489498	0.0501835225081094	0.959976142142152	0.974180824793429	NotSig
ENSG00000135472	20.6681642636438	-1.29391966518102	0.363372326912542	-3.56086462658023	0.000369635627161326	0.00259933306912151	Down
ENSG00000161800	432.912353688313	0.729275900319432	0.130388326941297	5.59310727752312	2.23041381167096e-08	4.88590648879491e-07	NotSig
ENSG00000110881	136.775911683182	0.292544123107391	0.219229124868845	1.33442179857447	0.182065659948596	0.29391630827789	NotSig
ENSG00000066117	1105.64067594002	0.493921412086284	0.130608769730744	3.7816864296672	0.000155769500241351	0.00126892830796943	NotSig
ENSG00000167588	37.6178940120462	-0.394425664811699	0.253577801943068	-1.55544239988425	0.119840742689407	0.218833772819193	NotSig
ENSG00000178449	184.234053280218	-0.99830435806113	0.280385107303451	-3.56047568882002	0.000370183584450974	0.00260069052259301	NotSig
ENSG00000139624	696.443549963699	0.252048945558647	0.131596369459879	1.91531838297021	0.0554519126149132	0.125678292029155	NotSig
ENSG00000050405	713.094180570177	0.361254715481364	0.140754755211555	2.56655425202792	0.0102714556088729	0.0362124804155326	NotSig
ENSG00000185958	7.03104038003248	0.621962277244577	0.486627385243959	1.27810784206641	0.201211404244892	0.3163949110448	NotSig
