ENSEMBL	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	regulation
ENSG00000206562	175.186525177411	-0.148731077815788	0.14355716452057	-1.03604078774122	0.300183114335472	0.375551323664433	NotSig
ENSG00000144597	118.46853529281	1.46865377298912	0.577392113375234	2.5435986030427	0.0109717085260165	0.0233122432082595	Up
ENSG00000206561	78.6471338648538	0.165629048242907	0.225956223335497	0.733013881175484	0.463549963102233	0.537531627572656	NotSig
ENSG00000131373	120.657219162012	-0.0135845839157294	0.138939835147811	-0.0977731397282677	0.922112436559699	0.940662519684142	NotSig
ENSG00000169814	115.201200150537	-0.372810826132803	0.197691456761529	-1.88582163458139	0.0593189945166138	0.0954537912140784	NotSig
ENSG00000206560	281.386278430921	1.11451735774403	0.344247269602053	3.23754886722094	0.00120561289863597	0.00366561349159961	Up
ENSG00000154813	206.099019509966	-0.160394861853728	0.111355128099431	-1.44039043905108	0.149756967129392	0.209636866298714	NotSig
ENSG00000154814	144.848937962395	-0.466809894838691	0.233556248267552	-1.99870437336334	0.0456403495462132	0.0763712403059778	NotSig
ENSG00000131378	827.543482192071	-0.80395797024521	0.151044896544817	-5.32264239729983	1.02270669685571e-07	9.33817236287881e-07	NotSig
ENSG00000154822	319.893534277083	0.174836888125323	0.125958808416661	1.38804812718597	0.16512239056936	0.227709479043377	NotSig
ENSG00000131374	204.715756482161	1.06156653416096	0.599476581960143	1.77082235754714	0.0765902468345076	0.118825965208523	NotSig
ENSG00000182568	456.427151011063	0.506890169993686	0.216650320654321	2.3396696042858	0.0193008058584101	0.0373255885266561	NotSig
ENSG00000183960	50.5734754379703	0.128733978726124	0.222851077544071	0.577668190546064	0.563488158960615	0.631967472990572	NotSig
ENSG00000163576	22.4157634723747	0.00770696132596536	0.284816409483711	0.0270594006150693	0.978412356509053	0.983310457045685	NotSig
ENSG00000144566	318.123434589133	0.00444084437080952	0.109085706154682	0.0407096816562975	0.967527343149822	0.975112661705567	NotSig
ENSG00000183977	90.7535125587112	-0.454001703069373	0.209282914744689	-2.169320432216	0.0300583650661987	0.0540630019692123	NotSig
ENSG00000114166	119.420293328739	0.518339162457726	0.278560248580811	1.86077936496153	0.0627753406872333	0.100203966645399	NotSig
